species,decimalLatitude,decimalLongitude
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
Alectura lathami,-17.286,145.5743
